wals code	name	value	description	latitude	longitude	genus	family	area
tun	Tunica	2	Verbal constructions	32.6666666667	-91.0	Tunica	Tunica	Verbal Categories
tur	Turkish	1	Affixes on verbs	39.0	35.0	Turkic	Altaic	Verbal Categories
tvl	Tuvaluan	2	Verbal constructions	-8.5	179.166666667	Oceanic	Austronesian	Verbal Categories
tuv	Tuvan	2	Verbal constructions	52.0	95.0	Turkic	Altaic	Verbal Categories
udh	Udihe	2	Verbal constructions	47.6666666667	136.25	Tungusic	Altaic	Verbal Categories
una	Una	1	Affixes on verbs	-4.66666666667	140.0	Mek	Trans-New Guinea	Verbal Categories
ung	Ungarinjin	3	Other kinds of markers	-16.3333333333	126.0	Worrorran	Worrorran	Verbal Categories
usa	Usan	1	Affixes on verbs	-4.83333333333	145.166666667	North Adelbert	Trans-New Guinea	Verbal Categories
uzb	Uzbek	1	Affixes on verbs	39.0	66.0	Turkic	Altaic	Verbal Categories
vie	Vietnamese	2	Verbal constructions	10.5	106.5	Vietic	Austro-Asiatic	Verbal Categories
vot	Votic	2	Verbal constructions	59.5	30.0	Finnic	Uralic	Verbal Categories
wam	Wambaya	3	Other kinds of markers	-18.6666666667	135.75	Wambayan	Mirndi	Verbal Categories
wra	Warao	1	Affixes on verbs	9.33333333333	-61.6666666667	Warao	Warao	Verbal Categories
wel	Welsh	2	Verbal constructions	52.0	-3.0	Celtic	Indo-European	Verbal Categories
wic	Wichita	2	Verbal constructions	33.3333333333	-97.3333333333	Northern Caddoan	Caddoan	Verbal Categories
wch	Wichí	2	Verbal constructions	-22.5	-62.5833333333	Matacoan	Matacoan	Verbal Categories
wlf	Wolof	2	Verbal constructions	15.25	-16.0	Wolof	Niger-Congo	Verbal Categories
yaq	Yaqui	2	Verbal constructions	27.5	-110.25	Cahita	Uto-Aztecan	Verbal Categories
yim	Yimas	1	Affixes on verbs	-4.66666666667	143.55	Lower Sepik	Ramu-Lower Sepik	Verbal Categories
yor	Yoruba	2	Verbal constructions	8.0	4.33333333333	Defoid	Niger-Congo	Verbal Categories
yuc	Yuchi	1	Affixes on verbs	35.75	-86.75	Yuchi	Yuchi	Verbal Categories
yko	Yukaghir (Kolyma)	2	Verbal constructions	65.75	150.833333333	Yukaghir	Yukaghir	Verbal Categories
ypk	Yup'ik (Central)	1	Affixes on verbs	59.5	-160.0	Eskimo	Eskimo-Aleut	Verbal Categories
yur	Yurok	3	Other kinds of markers	41.3333333333	-124.0	Yurok	Algic	Verbal Categories
zya	Zapotec (Yatzachi)	2	Verbal constructions	17.2	-96.2	Zapotecan	Oto-Manguean	Verbal Categories
zqc	Zoque (Copainalá)	2	Verbal constructions	17.0	-93.25	Mixe-Zoque	Mixe-Zoque	Verbal Categories
zul	Zulu	1	Affixes on verbs	-30.0	30.0	Bantu	Niger-Congo	Verbal Categories
